tweet_id	user_id	Drug Mention(0 -> No 1->Yes)
742037852645654528	3559201	0
742167619462041600	1378867754	0
742212165663219714	352790229	1
742225237295534080	562342992	0
742343347939901441	860259260	0
742428819513081857	1330299091	0
742466127964610560	880899666	1
742515595170746369	2216474953	0
742531899218878465	463331339	1
742564692422328320	1186077541	0
742748731376840704	407894169	1
742782177826328577	61107296	0
742824057876320256	2863110154	0
742829732216082432	2154834542	0
742890709867495428	469984942	0
742904977513938944	1702203146	1
743147218715082756	533735594	1
743258494594224129	1674687108	0
743289310368006148	2242310758	1
743303464084606980	546140578	1
743486932437475328	337489361	1
743519147074560000	2831099988	1
743662419625545728	1070462030	0
743736428694122503	272364561	0
744101147183484929	136020245	0
744278650560749568	622827086	1
744475373006618624	3161234573	0
744564516462133248	707238238449225728	1
744681301115019264	881147725	1
744685830061465600	614749730	0
744700454538346496	20952568	0
744715998490550272	1338845965	0
744816148521193472	36992206	1
744948389737955328	70514835	1
744957161420140545	25726490	1
744958254623653889	2212865252	0
745025794116706305	236702919	0
745048706894815232	22753232	0
745113542953574400	4729201334	1
745211939635236864	2356139954	0
745279774894006272	832345141	1
745395034262904835	135289182	0
745468224863514624	1524342260	0
745624669856858113	483453171	0
745677763089043459	2905884500	0
745725497028526080	66127103	0
745950549305069568	707896470612131840	0
745976386959990785	2972575028	1
745995146454536192	106510681	1
746009994341064704	703761310056460288	1
746085996375179265	30488994	0
746120046087278592	4121894352	1
746147496422932485	463331339	1
746181722463698944	271015720	0
746256578471305217	866708370	0
746393076625604612	321799601	1
746529780753960960	2557613930	0
746574699937705985	700422181	1
746586232277311488	3386595059	1
746634927945428992	28878083	1
746715485358657536	61802286	0
746767872521736192	481289854	0
747003850763075584	251324255	1
747156335096139776	109490572	0
747223215672598532	859616514	0
747273129660014592	354273405	1
747404287232212996	255096482	0
747454341062197249	22622732	0
747528895189159936	1563949861	0
747554880970121216	2252410949	0
747599706579144705	463331339	1
747609146661339136	338527557	0
747777858945187840	3746966532	0
747849622002012160	137372432	0
747879497739952128	605728057	0
747879677704830976	326324420	1
747883742270750723	150808481	0
747969891362177024	2164202588	0
747973623600791552	2356139954	0
748139154165350400	318279535	1
748546823120261120	201553513	1
748578728905576448	15669384	0
748616847747014656	720776802	1
748755681738498048	3950916554	0
748936991899779072	4595603048	0
748994378408992768	2864267228	0
749054404540526592	1544724236	0
749058671968006144	553687321	1
749199802206871553	864151160	0
749239941486477312	25212652	0
749362798551928833	250460219	0
749385453166526464	312665449	1
749445265506066432	1332604160	0
749710856427020288	407894169	0
749853881962606592	1734247483	1
749960503842177024	3079389371	0
750060002161750016	2324452213	0
750084772215554048	2999726651	0
750188137842741248	1618544737	0
750217264700334081	99505174	0
750262456379998208	99505174	0
750337275532304387	425351237	0
750368684737236993	49379680	1
750440178498543616	588738288	1
750441578175533059	1732510837	1
750449484904206336	172243973	0
750483174891790337	132710356	0
750494503245606912	2212660237	1
750495133246693377	25317149	1
750609372502323200	2845255609	0
750679384151822336	153860551	0
750701936043626496	25726490	1
750767608002179072	455798173	0
750788205708976129	898905775	1
750937345050808320	18733421	1
751059567367294976	275248594	0
751134635535405056	1106585460	0
751177522059042816	598074908	1
751232074544099328	3311930305	1
751234921847545856	463331339	1
751284477041664001	84199303	1
751329358007197696	57614131	1
751376551560810496	145610756	0
751416127394156545	256275197	1
751445380466876416	268446346	0
751527257672331264	322358395	0
751601662544912384	175446727	1
751672140089270272	2929222110	0
751937714312785920	101428624	1
751998415706333184	2845255609	0
752141716858269701	104923318	1
752160988372176896	546140578	1
752248443746136064	406459092	1
752330833478975488	2356139954	0
752363604767367168	227879402	1
752528408333000704	3030355481	0
752633398703730688	2864267228	0
752909229896372224	16941236	1
752932080607256577	213092338	0
752933915157893120	30955048	1
752979890610147328	142182903	0
753041746091585536	243772424	0
753052929548877824	55930796	1
753062020103024640	2246878877	1
753195465106137088	55002490	0
753237988080058368	455406949	0
753256718260314112	348734682	1
753300176123621376	78468558	1
753303712114835456	3971570054	0
753434658726182912	127724254	0
753624632150859777	343335026	0
753624756247678982	382310917	1
753649105453408256	2912683511	0
753668956955615232	77656230	0
753743300868370432	1590003673	1
753757603184783360	1738591472	0
753772034098728961	624887688	0
753843571103379456	365710138	0
754009538597101568	112854641	0
754091571574738944	7761212	0
754330916235935744	2428921382	1
754333787413155840	25726490	1
754404764327084033	2950845187	1
754510224023654400	21109095	0
754515727105699840	629008170	0
754667048932872192	60164335	0
754703773373571072	340445024	1
754745513677885441	403639338	0
754838129727643648	15870244	1
754871384971415552	624046231	1
754891348839395328	43224963	1
754893810971254788	126190454	0
754901592982380544	2978714315	0
755009901542400001	23761272	0
755252478329970689	1560012991	0
755313606384754688	325337550	0
755351017106108416	17682880	0
755454467353423872	2988934469	1
755455192699637760	463331339	0
755485039618461696	494687450	1
755496266331586560	20952568	1
755579265538633728	34410331	1
755683232713019392	546571758	1
755710634587590656	2845255609	0
755741710978781184	881147725	1
755798257243217920	1124261990	0
755867979066277892	133416017	1
756089663014727680	720685867300495360	0
756110262218985472	414073002	0
756178376658866176	3053889949	1
756216977199214593	1663494200	1
756283350319505410	25726490	1
756295431252946945	3288937992	0
756519796250927104	1226470692	0
756539220668231680	15669384	0
756609744345772032	231104880	1
756664107881861120	175215856	0
756703399282929664	1323321072	0
756721071164837888	2490595526	1
756835523721846784	297685722	0
756857541586411520	117216340	0
757053744949366785	98645539	0
757211790832988160	22553232	0
757268760826785793	494644616	0
757311799037263872	624090281	0
757335515146227712	475034336	0
757432921833603072	3178639440	0
757501384581259269	36992206	1
757582781023186944	6620762	0
757593772695977984	340347404	0
757607720216301568	959696809	0
757690931780853760	216823650	0
757711681417994240	85226287	0
757910680179580928	1862238794	1
757928587316060160	262473146	1
758095123267715073	14777414	1
758234265507205120	414073002	0
758255623997825024	486367364	1
758296261527232513	553926031	0
758322546198536192	15669384	0
758380195699122177	509687746	1
758439913046085632	2319473960	0
758442474490716164	325475353	1
758468820621197314	105326977	0
758512679430393856	129590767	1
758659781485797376	26699833	1
758703305010872320	3221358473	1
758843642429661185	430127971	1
759026217773182976	2447363653	0
759083983271440384	2182741811	0
759248014313652224	2460547074	0
759260924888883202	32492061	0
759264864519020545	183821007	1
759706942486880257	456323203	0
759712883034890241	37311504	0
759797459354877952	1464814560	0
759864933945311232	102541761	1
759945958826381313	2157757910	0
760086900644409344	25726490	1
760223255542263808	813526982	1
760287309971456000	182145776	1
760429363552718848	3672010335	1
760503966857883650	374103895	0
760520788961210368	3092260998	0
760634913179701248	253570007	1
760640616204111873	1326121315	0
760674632219308032	3309114114	1
760685170978676737	99029492	1
760796135430692864	46655321	0
760903202015326208	344879950	0
760927238850129920	2982725790	1
760992276659183616	176299357	1
761028874624905217	220398822	0
761050621084471301	52501056	0
761054192400072705	82796858	0
761170628313350144	2591220132	0
761186181472149504	1194931038	0
761257273628958720	36820371	1
761316658124324864	2796271584	1
761359225520029700	225902340	1
761384185751867392	290800108	1
761438339916558336	34633692	0
761449140287135744	72640758	1
761467565331849216	56353991	0
761495766787616768	215336863	1
761517680318816256	17886250	1
761661317367205888	41881825	0
761721434905448448	20488081	0
761761048705830912	486126859	1
761786878559334400	797668669	1
761830601150361600	2290157234	1
761851898278227969	2717105722	1
762006546570248192	286965417	1
762015863562178562	284318650	1
762172657395609600	344231293	1
762260697086656512	253231953	0
762332208006893568	2961473525	0
762441132940808192	555500685	1
762642002399809536	1248986054	0
762644468113764353	276417855	1
762675245333487616	2151794320	0
762707252717481984	40256241	0
762759855312625664	1638397219	1
762906673610690560	339091572	0
762989174488113152	22867027	0
763096319955181569	65258793	1
763098155047088129	342148162	0
763223847088820224	299150255	1
763234168423591937	1301965261	1
763354447556870144	457179771	0
763365047531868160	232902405	0
763460714463830018	90105044	1
763504231588519944	153027726	1
763589608357502977	408813442	0
763635491799302144	1399960698	1
763822408658747392	902491249	0
763824983827161088	239740082	0
763844948810686464	22613386	1
763892591930712064	13123642	0
763933146840637440	98645539	0
763935727692296196	130147411	1
764119424303366145	2845255609	0
764137416307331072	403485680	0
764149412813647872	15138283	1
764155920242896896	15461522	0
764208247859544064	3005743661	1
764214993583742976	2220684131	0
764348326422642688	2854260631	0
764463012619034624	358882312	0
764545336861822976	318232559	0
764631892641579008	104309880	0
764667280978419713	1348407380	0
764684638975582208	22073827	1
764691255196614656	321184761	0
764832040902594560	24895193	0
764834093490143236	621345726	1
764909367690924032	486342966	1
764963161640427520	386696637	0
765111329250213888	761979658879508480	0
765152065148620801	27872831	1
765264926839496705	238341316	1
765292299018317824	2548680540	1
765330732847738880	2838397178	0
765373866369613825	372424761	1
765404311966941189	468772715	0
765461688543944704	26636970	1
765516759084531717	193650410	0
765518609816883200	219018071	1
765563321433022464	45416544	1
765589632197079041	474463214	1
765609917034168320	215336863	1
765712751952007168	717890827440300032	0
765755697908908032	99029492	0
765764699036188672	22073827	1
765795820222447621	739578333030060032	0
765823594932891648	3391189517	1
765968652545863680	605153786	1
765983793618354177	286475301	0
765993302738870272	776067721	1
766024645447393280	228079998	0
766057452139839494	878858696	0
766111618610688000	64646954	0
766277414255202304	901638930	1
766280929505529856	747434557335437312	1
766349300544643072	734843	1
766350054160527360	77025483	0
766362813057032193	14232659	0
766363675691196416	3193910552	0
766374170569637888	2246878877	1
766379054329131009	618850249	0
766387653885308928	548104401	0
766495452632002560	874400106	1
766568868915523584	21074103	0
766642242354311168	327413117	1
766644209029935105	34319035	1
766673273622925312	386081865	1
766746120462671873	959696809	0
766778382537416704	23123041	1
766816330196529153	1478770879	0
766880677966942208	310006901	0
766892483330449408	35327438	1
766916897417863168	213066405	0
767037737580974081	2821658950	0
767052082385825792	280551907	1
767067660655824896	265144386	1
767092133123588096	3753793039	0
767096965553414144	257774382	0
767405884125224960	502020419	1
767546522011480064	264332545	1
767687274909855744	1684768987	0
767836598864060421	152478412	1
767864036688035840	2264524031	0
767884012740288512	126853977	1
767891177643315200	270695760	0
767935598829113344	76561926	0
768076191001706497	316278547	1
768167308946579456	26564556	0
768219403045310464	64779929	1
768238332044161024	2892275742	1
768263209463717888	180398421	1
768296843260235776	900564546	0
768338575045697537	14589257	1
768339713807691776	2945380211	0
768442552852676608	169704472	1
768444388276072448	2149044947	1
768485097142181888	22950604	1
768493547536384001	34940130	1
768507206731915264	215712092	0
768590500253302788	32630287	1
768600486723411972	24310781	1
768637431952257024	2869422691	1
768660452557590529	95210951	0
768675325211451392	20828623	0
768810815810142208	8535522	1
768829865940451329	232278452	0
768840372856483842	246460967	1
768896518829043713	529144634	1
768932407533723648	1634659249	0
768934281276260352	587844800	0
768934647593971712	37728023	1
768941137621114881	21877153	1
768944394326114304	91806147	1
769273979135635456	2736173829	0
769387618106679296	183853204	1
769415548623056896	200802065	1
769781878018695168	23268392	0
769809851362992128	342799492	1
769997772959453185	2864267228	0
770001540786614272	18172474	1
770027440051814401	1491793591	1
770032174913519618	2934369247	0
770065102133424130	82796858	1
770070032613314561	53607285	1
770087073248411649	103026172	1
770094642058657792	22947825	0
770222802582532096	24177666	1
770242429211598852	2574053468	0
770369682763243523	267010916	1
770374167736754181	33216602	1
770375527248965632	415603385	1
770416779743129600	192649132	1
770468141294055424	318491114	1
770496172909793280	4880530739	0
770511949213736960	1340389482	0
770652855640489984	315853564	1
770677797144580096	2377917601	1
770765184675831808	47431003	1
770786739396849664	4208709433	1
770801834843836416	3065883682	0
770818518111645697	2246878877	1
770851144398581764	3244075597	0
770900787874586624	21398774	1
770943477710327809	3388511427	0
771022244046700544	486367364	1
771033563466719236	29730065	1
771055460736643073	20421361	0
771095743235035138	3092322507	0
771137659347488768	26233172	1
771310790863302656	463331339	1
771372339975954436	2447363653	0
771374755685490688	509659137	0
771380209270398976	40785308	1
771406339662761984	16408973	1
771520581007278082	23651080	0
771549097790611456	2290595154	0
771601285678141440	422134765	1
771649229492064256	15810715	1
771693656722006016	61430061	0
771742250594398212	141481321	1
771796027712102400	39838378	0
771841970176163840	38511140	0
771894245862969344	36884757	1
771907551042555904	389117053	1
771969727581356034	61307361	0
772169469300998144	728806758	0
772221898235088896	26670534	1
772344456347385860	2988934469	1
772356518020780034	143660424	1
772376827792883712	1033390051	0
772478714059759616	240560591	0
772791242543562752	147509871	0
773038124473651200	253228870	0
773216477151395840	61931792	0
773327893128699904	434419474	1
773358618959761408	271015720	0
773391014073622528	526794771	0
773504513416232960	298889729	1
773529464735166464	28973019	1
773541844458373120	312665449	0
773551750963929089	15064971	0
773565907431886852	3177530983	0
773578222650945536	46677074	1
773807617965629440	31336678	1
773911658834104320	2478354120	0
773915789426425856	432496384	1
773940394220482560	484749541	0
773940469734727681	276803387	1
773961122621759488	755877955373367297	1
774014848627769344	588738288	1
774026203070029826	16115768	0
774123473639579648	1323321072	0
774134590927544320	2616928944	1
774265454990721025	33010651	0
774309402291634176	28729344	0
774421137845522433	23859647	0
774467828099510273	435472348	1
774583262857551872	96060500	1
774614114161287168	148515235	0
774616375696457728	741153025	1
774676132314681344	604021221	1
774721195551944704	405714185	0
775051760989671424	62905628	1
775083069485248516	47833735	1
775106494421307393	386307574	1
775110285531099136	1097282760	1
775179070535446528	66048601	1
775219729501786112	25379161	1
775428026649743361	269994084	1
775441063846621185	3727053073	1
775473327267803137	1325371734	0
775495347124699136	287375746	1
775533465311834113	4703367516	1
775569134767730688	64956504	1
775642904156975105	970691935	0
775788478898462720	3001253601	1
775852441376006144	1362646914	1
775895253886705664	37728023	1
775903853619339264	73945650	0
775974088263204864	518910371	1
776037987696115712	312665449	1
776055093015740416	276803387	0
776086187975053313	1437188726	0
776147756532531200	23138832	0
776154292961026049	36294162	1
776253307006414848	2960334591	1
776444083334180864	361488635	1
776478908157943808	4160644397	0
776482531940114432	2458821542	0
776489297969020928	444511420	1
776497982615199744	2908763241	0
776499999869775877	23286951	1
776541617092079616	395605652	0
776578575579217920	42707220	0
776586625023303680	9748052	0
776621185413029888	633310821	1
776716517966749700	23930071	0
776774282005413888	174556728	0
776835054060376065	2915935790	1
776879512520826882	456859511	1
777042774864629760	395547842	0
777252650974720000	218289695	1
777275410488840192	890944429	1
777328139638714369	554176517	0
777355847819227136	2730702054	1
777665239047348225	389135622	0
777900572087386112	277789728	1
777922836396707840	348633858	0
777933875456643072	24756719	0
777952249074987008	419874807	0
777979345528823808	2282935976	1
778008116390686720	330126283	1
778010416488165377	3623183712	0
778024162170470400	2608794446	1
778036366315753472	2384154594	0
778044596492218368	112511255	0
778131396753752064	202288986	1
778195431222308864	1305945386	1
778353564900925440	33467062	1
778366258597261312	27110791	1
778384508290605056	237362427	1
778411655327731713	229345359	0
778413618576691201	307111877	1
778419044907036673	30665790	1
778444100445933568	869085110	0
778448785001160705	2914241000	1
778462745674952705	2324935400	1
778550362752053248	3073455560	1
778569113438388224	2518330661	0
778690620277743616	327114161	0
778742602073907200	1352445386	0
778751413778165761	144303559	0
778789689817899008	162573736	0
778845362454835202	777360500938072065	1
778861314374504448	1196590580	0
778877854872371200	2571613094	1
778941248115712000	493559021	0
778951426131136512	292485953	1
778984680104271873	1227918300	0
778997743142318080	15858432	0
779049882279616513	73789771	1
779123514267701250	1268280930	0
779161576431427584	790051495	1
779188373722243073	35327438	1
779356960978198530	2447363653	0
779366324652896256	210254261	0
779383752518688768	710014100	1
779425962408681473	81323453	0
779434092970467328	1870414621	0
779479755816960000	3294682791	1
779501412422184961	2298087008	0
779510602163036160	14885834	1
779516532732915712	21370241	0
779551505414295552	377760360	1
779681814763843584	259376540	1
779713060059672578	242848581	0
780097143759572992	2410864700	0
780107835938000896	37728023	1
780111616163606529	402062909	0
780145501916241920	3052391641	1
780221836835430401	383554229	1
780227432699789312	293263442	0
780257065218572288	1191966337	1
780399795991154688	1124261990	1
780460077958307840	492492686	0
780494166333751296	15254388	1
780498136678690820	267162830	1
780546985497464832	14211946	1
780592157258166272	22736891	1
780690399530672128	156771978	1
780746970520358912	1096603334	1
780851237088534529	486202593	0
780941239977992192	225847091	0
780959360004468737	283877680	0
780998301822947328	2458816010	0
781083465601081344	4541296118	1
781137596630065152	24758098	1
781205636206002176	2632061849	1
781233219823894528	523344855	1
781264867516821505	20754067	0
781319332945096704	191276659	1
781336921549201408	111483341	1
781354376501743616	775869277	1
781356561511882752	618564211	0
781511250480070656	2155848220	0
781557815773106176	287110868	0
781575936315568128	499476191	1
781593042113273856	709082828995108866	0
781653624770351105	572198151	0
781668202191294464	901454244	1
781673482505498624	1059733332	0
781709756285145088	166358484	1
781930072957652992	145287713	1
782177616996536320	473327487	0
782263557790507008	865608320	0
782266999279853568	234613985	0
782360975966138368	1621033152	0
782404045097041920	78814142	0
782439337816457221	36199302	1
782575418956247041	919846273	1
782602472799875072	1567516286	0
782712294841069569	612250741	0
782736316727369728	3332397045	0
782806394466689024	270585042	0
782825745265659904	15723171	0
782943869486915584	720643940	0
782973355968204800	273234536	0
782997557819613184	601782007	1
783000766373998593	19047054	0
783146977546481664	68314710	0
783170784504254464	162602726	1
783189846424551424	118314268	1
783316263997235200	777958637843148804	0
783348124081328128	582197470	0
783353579121676288	25783578	1
783353678577053697	332452569	1
783365393029160960	2508256306	0
783388052693495809	42707220	0
783415743731888128	8493742	1
783492710447677441	38511140	1
783549937065885696	1560012991	0
783555378109816832	16369960	1
783593770025492480	19900640	0
783645914267127808	1096603334	1
783669071954915328	17945015	0
783705138603126785	33253044	1
783705430073614336	3056142064	0
783778003797041157	19181365	0
783808003451465728	354299701	0
783991473532436480	79632565	0
784124994494271489	215336863	1
784129211464294400	215336863	1
784185232928960512	606493585	0
784212857298628608	3042727349	0
784214816785248257	147823819	0
784277314989207552	1069189712	1
784340767481266177	446882181	1
784421243193847808	18531206	1
784425614866472960	15790110	0
784532405281488898	21048305	1
784591234442625024	22927718	0
784600942209560576	89247710	0
784789492553031680	20626103	0
784837840618328064	239740082	1
784934621267898368	326324420	1
785120493166735360	48853034	1
785229492780359680	2606119363	0
785286451521003520	25120611	1
785290176029261824	21624270	0
785293967306919936	2728830094	0
785293992640602112	23347539	1
785304401690767360	713215753	0
785329322416599040	714507520128196613	1
785500549101785088	2948441393	0
785541524222275584	1488804786	0
785604655610859520	1237409197	1
785645655310082048	319441932	1
785678179037945856	2391424022	0
785708211986767873	2470375094	0
785747812919209984	737087865734189056	1
785817497643520000	3237333328	0
785899307987705856	622638740	1
785899711731466241	181332443	0
786116852690849792	21271282	1
786157547841519616	463331339	1
786240509123686404	42707220	0
786285175009382400	247779406	0
786368728460062721	441181631	0
786396233346617344	2915935790	0
786400401868357632	238002164	0
786413904893272064	25587029	0
786454606129790976	438175260	1
786456317200171008	59250300	1
786526182758051840	314548532	0
786552105645604864	1084613785	1
786588009479102464	1965918710	1
786617844024745984	759123863720427520	0
786620381876617217	236454596	0
786628212033933313	3519885264	0
786722989245140993	46096491	0
786726418755485700	234980688	0
786738570170134528	65495083	0
786752592130904065	1431631026	1
786774855718957060	110195111	0
786818675709849600	118314268	1
786959629318168576	2869422691	0
786981697195835392	213677648	0
786984545157472256	2337361495	0
787133362032947200	261331131	0
787208944972333056	731541194593976321	1
787364435237101568	706254045531377664	1
787496141097148416	318066821	0
787511498419699712	21235924	1
787540046593216512	1255710566	0
787662938135867396	1210231400	0
787748742103523328	2398914207	0
787753268676034562	30774524	1
787772551934140416	276417855	1
787850280901734400	228437364	1
787857291374694400	43251266	1
787881895971414016	113366246	1
787883510262484992	56123608	0
787897700414914560	27729327	1
788000576726376452	2332044398	1
788011237414170624	307155182	1
788138609639587844	358635107	1
788188971310256129	429322666	0
788220412517765121	134888165	1
788319861537550337	27872831	0
788446904615047168	17945015	0
788457577717858304	2987284660	1
788467930753302528	58233488	0
788510495590326272	1522641126	1
788525843303706624	739066597	0
788532440423927809	129559378	1
788575143022895106	738042859404677120	1
788619788872458240	1689954558	1
788648773958324225	835038944	1
788832911348736000	293231390	1
788855419900919809	26699833	1
788913335341244417	34082638	1
788918882861932545	3225729434	1
788921918783053824	211706635	1
788924302158684161	142072310	0
788987478883569664	260569835	0
789131906461859840	630987594	0
789142024465289216	2355673615	0
789180485490454529	828544070	1
789243331146575876	3855477017	0
789366902275600384	568701512	1
789401900860837888	2335562936	1
789510984394158081	731882137	1
789538296682647553	2617823987	0
789573069874597892	2759702824	1
789608620224749568	460737711	0
789653732967317504	52542572	1
789674681066328064	50160821	0
789719915133448192	11391102	0
789801185981194240	727399042339229696	1
789915848504778752	356539559	0
789950523449413632	351701488	1
790007047018405888	432134884	0
790014598799732736	1464814560	0
790028559905685504	245109008	0
790030969566851072	1271387905	0
790042525205692417	133416017	1
790253452572004352	132412648	0
790283569067200514	860396040	0
790343305531953152	716655418383020032	0
790550770215071746	28824860	0
790664995537358848	1606845954	0
790687852946337793	54886540	1
790690739449688065	276417855	1
790691861455310849	1087778202	0
790692357310181376	65495083	0
790759856143826944	2713631670	0
790806053457911808	624188692	0
790806124543049728	733320421	1
790882288586326016	1332846470	0
790931294515449857	128584684	1
790931480054595588	128584684	1
790956272136904704	937239408	0
790961589922959360	2511773332	0
790968843111804928	52140866	1
791064458793672704	391611703	1
791071301402320897	25726490	1
791101563582373889	45204555	1
791115405351792640	2414587698	0
791126890899734528	3884364914	1
791233953516498944	90840434	0
791284282551656448	274654353	1
791454153264406528	40179815	1
791489981072052225	613289997	0
791499736758923264	596113172	1
791529579450077184	297911102	0
791608869029945345	282437138	0
791619889198927872	105837652	0
791654946462572544	32728621	0
791672909823488001	343012681	1
791674202805776384	35007501	1
791688199076663297	19173907	1
791708021252554752	194149078	1
791709578459172864	196794775	0
791790161185140738	55479164	0
791804345608204288	2497216891	1
791849223461474304	468218819	1
791933273626652673	468218819	1
791960598909026306	1197354972	1
791975116573773824	88702726	0
791980550252851200	77615652	1
792044992353021952	68074731	0
792209839644635136	3070255949	1
792736654951931904	44138140	0
792815120422404096	365073359	0
792833456245846017	1426645165	1
792863330595577856	219493071	1
792872049022607360	78126388	1
792935713108963328	2993985409	1
793058742258405377	96653623	0
793078241779150848	215336863	1
793131019184463872	1183652850	1
793247006412210176	56501831	0
793455715939672065	741534002	0
793472021506252800	32480580	0
793558297643257861	20544192	1
793585324769280002	709185371989528578	1
793595534678323204	434740937	0
793605226804580352	22753232	1
793635552968998912	255951110	1
793689244296359936	27097950	0
793703496369446912	21624800	0
793752202305269760	3458277406	1
793755908476112897	22719937	0
793817407072538625	17956556	1
793852675309854720	186294967	0
793920775413784576	719880180337156097	0
793973485244534784	28177248	0
794006100928589824	42702950	1
794022159299452928	54886540	1
794030074118938625	1549442720	0
794032850576101377	23548320	0
794082636041883648	2341482194	0
794083509908316160	3060746682	0
794092013834665984	250278830	0
794130256202448897	518801444	0
794197013789286400	2843161564	0
794216042226708480	58450576	0
794259814360592384	406677166	0
794315090711322624	54886540	0
794358613611462656	37400701	0
794441790271135744	8493742	0
794524024365809664	3419212971	0
794583725342412802	1004182380	0
794688686315175936	2980934896	1
794696489222209537	2239953450	0
794765803358810113	245162609	1
794919114489925633	1449022357	0
794977205113733120	49496962	0
795285669094576128	1446772334	0
795335583149289473	301150403	1
795364843238866945	138291160	0
795392902000033792	2613407936	1
795420144986099717	30578612	0
795422843592966145	44183142	0
795539224363679744	43623769	1
795589476605186048	1263475166	1
795694771843072004	731682645252263936	1
795736387093954560	161752609	1
795760696378068992	377920778	1
795792541862006784	348843476	1
795798836899966977	922111441	1
795807757744082945	323227071	0
795816364644691968	715539361	1
795821938111168512	1245458396	0
795841428614250500	250722865	1
795842001547759616	50000049	1
795913063572656129	358635107	1
795918353466621952	16355637	1
795932565240770560	43314067	0
795938907904995328	137415835	1
796023183916802052	2508529767	1
796058405932822528	313879415	1
796132946038128642	20519639	1
796145716049694720	33621878	1
796146087719383041	2830262264	1
796173084227158017	1129778846	1
796177542084460547	22811417	1
796193097105321984	68870904	0
796196659374018560	20861958	1
796197868231151622	3129101253	1
796201636440002560	63334242	0
796225271955390465	2782533771	1
796242495554392065	3315328317	1
796243157813960704	1560012991	1
796248172788142081	20326011	0
796322221077790720	463331339	1
796324285082116096	22536315	0
796326854323904512	152021542	0
796339908403220482	105287097	1
796440223098011653	20112120	0
796513178943418368	128584684	0
796545467459010560	1005637058	1
796571732920434689	1043458380	0
796583008828588032	2324935400	1
796665530258227200	717598309104246784	1
796703361311485956	3304720201	0
796751586802487300	347282736	1
796844716969037825	2234011386	0
796896011255808000	2217847860	0
796896125387014144	27492681	0
796900380839907328	712634935295741952	1
796901355638190081	712634935295741952	1
796923346810236928	6418452	0
796954333577379840	350167110	0
797002531641528320	98501409	0
797081254202118144	423876115	1
797101834494091264	14769411	0
797108345899454465	311156458	1
797172455391510530	543803852	0
797201991617351681	20009913	0
797246387322843136	3576914172	0
797261512259891200	2480231835	0
797313312270782465	174179828	1
797318543662518272	67897503	0
797492111390154752	2423722852	0
797506017340911616	3091470350	0
797509019258781696	21465284	0
797549747523424256	312242818	0
797592624676872192	174735505	1
797607221198802944	1004743788	0
797635629215404032	86374592	0
797781076676661249	111825540	1
797835079477301248	486855078	1
797863041861820416	795317676	1
797874676210888704	59375025	1
797979852116590592	334704430	0
798112569990885376	3195398907	0
798153508104978433	307292219	0
798202479313879040	189963175	1
798228613942439937	245109008	0
798261240023961600	275202050	0
798271733346304005	2602347264	0
798332912307294212	1017411260	0
798349777381433344	812060594	0
798365591497297920	927272186	1
798389042391949312	365770118	0
798399006040788992	585806386	0
798570523814936576	527915354	1
798579217633984513	324057402	1
798590848850153473	25242851	0
798616877778042880	3797475374	0
798656659400912896	2864267228	0
798671358406201344	103075482	0
798724419631927302	1684675963	0
798792404509655040	2531589935	0
798821358704541696	406881732	0
798881610674401280	109696076	0
798952966141181952	92028108	0
798965127336886272	231427692	1
798967549979262977	2305770349	1
798976435633299456	14232659	0
798990015867056128	1046759503	0
799081216381042688	201441106	0
799115930580226048	1608267277	0
799122068600197120	718843145107038208	1
799247644795293696	19235902	0
799266370504577024	1337847530	0
799354568056315904	1124261990	0
799386764204969985	218322657	0
799505874809212930	174511274	0
799538130747527168	25379161	1
799574533472743424	35738190	0
799579282238377984	166985707	0
799637779600785409	300570981	1
799700062041477120	450863101	0
799966014637277184	388087083	0
800087620525047808	306944005	1
800090926215401473	119942308	0
800143707970224130	727707702	1
800186018175401984	17885058	0
800281107384172545	29003758	0
800376249793253376	198736054	1
800377379839279104	2418475242	0
800509991429881856	436158248	0
800545319876325376	397914859	0
800562288415510528	1661257860	0
800623520262692864	3789118754	0
800691796091215873	34199586	0
800751029876903937	54886540	1
800765419472687104	267162830	1
800802178038452224	2903477074	1
800808210303254528	1325371734	1
800811415715999744	583131569	1
800851451861876736	443854347	1
800876027056689152	422175449	0
800883575621120000	269942666	1
800946247481884672	25726490	1
800999721003347968	887541560	0
801038957161152512	1405306692	0
801051752875356161	3050123116	0
801075164922265600	368090740	1
801076688687955968	237438072	0
801110152866922497	375765970	1
801118947051380736	1481683220	0
801128524010569728	268162655	1
801192788066848768	61044996	1
801208003550650368	3025988843	0
801246517478719488	113653052	0
801350793387528192	161505570	1
801353064259190784	20334782	0
801430916178526209	22073827	1
801433447290073088	56914070	0
801446390421397505	773157206489460736	0
801477240991137793	304903781	1
801484950088327169	2327996196	1
801494484123009025	454601819	0
801510148111941632	2718746888	1
801513110582525965	469561480	0
801667111915548672	160772007	1
801670799056838656	25726490	1
801689787488989185	611053423	0
801717988290334720	276749046	0
801782757323964416	62651437	0
801843615106560000	4715066856	0
801866734684766208	468218819	1
801930222555828227	19912547	1
801974388295868416	2376194809	0
801980654921588736	498193826	0
802011329737424896	4852625533	0
802014437779640320	432767163	0
802035082785681408	2701830181	1
802155674121764868	1186992300	0
802196120520818688	15107301	0
802225508662579204	1460541084	0
802255696880345088	229181509	0
802265730179891200	427082642	0
802288811384406016	2493586608	0
